"tail.number","treatment","microbiome.sample","tumor.volume","days.from.injection","unique.mouse.id","experiment","cage"
"1","IgG","HONC-60 62v4",807.6145,21,"1 x 4_IgG_HONC-60 62v4","mimic9","4"
"2","Anti-PD1","HONC-60 62v2",2.4565,2,"2 x 1_Anti-PD1_HONC-60 62v2","mimic9","1"
"2","Anti-PD1","HONC-60 62v2",13.5,5,"2 x 1_Anti-PD1_HONC-60 62v2","mimic9","1"
"2","Anti-PD1","HONC-60 62v2",59.2085,8,"2 x 1_Anti-PD1_HONC-60 62v2","mimic9","1"
"2","Anti-PD1","HONC-60 62v2",88.088,11,"2 x 1_Anti-PD1_HONC-60 62v2","mimic9","1"
"2","Anti-PD1","HONC-60 62v2",85.184,14,"2 x 1_Anti-PD1_HONC-60 62v2","mimic9","1"
"2","Anti-PD1","HONC-60 62v2",93.75,17,"2 x 1_Anti-PD1_HONC-60 62v2","mimic9","1"
"2","Anti-PD1","HONC-60 62v2",96.356,21,"2 x 1_Anti-PD1_HONC-60 62v2","mimic9","1"
"2","IgG","HONC-60 62v4",5.76,2,"2 x 2_IgG_HONC-60 62v4","mimic9","2"
"2","IgG","HONC-60 62v4",120.6,5,"2 x 2_IgG_HONC-60 62v4","mimic9","2"
"2","IgG","HONC-60 62v4",111.843,8,"2 x 2_IgG_HONC-60 62v4","mimic9","2"
"2","IgG","HONC-60 62v4",375.7,11,"2 x 2_IgG_HONC-60 62v4","mimic9","2"
"2","IgG","HONC-60 62v4",62.92,14,"2 x 2_IgG_HONC-60 62v4","mimic9","2"
"2","IgG","HONC-60 62v4",1088.2755,17,"2 x 2_IgG_HONC-60 62v4","mimic9","2"
"2","IgG","HONC-60 62v4",2331.105,21,"2 x 2_IgG_HONC-60 62v4","mimic9","2"
"2","Anti-PD1","HONC-60 62v2",45.3005,2,"2 x 3_Anti-PD1_HONC-60 62v2","mimic9","3"
"2","Anti-PD1","HONC-60 62v2",80.631,5,"2 x 3_Anti-PD1_HONC-60 62v2","mimic9","3"
"2","Anti-PD1","HONC-60 62v2",154.9045,8,"2 x 3_Anti-PD1_HONC-60 62v2","mimic9","3"
"2","Anti-PD1","HONC-60 62v2",110.5425,11,"2 x 3_Anti-PD1_HONC-60 62v2","mimic9","3"
"2","Anti-PD1","HONC-60 62v2",700.9705,14,"2 x 3_Anti-PD1_HONC-60 62v2","mimic9","3"
"2","Anti-PD1","HONC-60 62v2",21.15,17,"2 x 3_Anti-PD1_HONC-60 62v2","mimic9","3"
"2","Anti-PD1","HONC-60 62v2",0,21,"2 x 3_Anti-PD1_HONC-60 62v2","mimic9","3"
"2","IgG","HONC-60 62v4",39.546,2,"2 x 4_IgG_HONC-60 62v4","mimic9","4"
"2","IgG","HONC-60 62v4",49.923,5,"2 x 4_IgG_HONC-60 62v4","mimic9","4"
"2","IgG","HONC-60 62v4",115.7445,8,"2 x 4_IgG_HONC-60 62v4","mimic9","4"
"2","IgG","HONC-60 62v4",122.451,11,"2 x 4_IgG_HONC-60 62v4","mimic9","4"
"2","IgG","HONC-60 62v4",255.873,14,"2 x 4_IgG_HONC-60 62v4","mimic9","4"
"2","IgG","HONC-60 62v4",584.016,17,"2 x 4_IgG_HONC-60 62v4","mimic9","4"
"2","IgG","HONC-60 62v4",926.718,21,"2 x 4_IgG_HONC-60 62v4","mimic9","4"
"3","Anti-PD1","HONC-60 62v2",19.602,2,"3 x 1_Anti-PD1_HONC-60 62v2","mimic9","1"
"3","Anti-PD1","HONC-60 62v2",33.516,5,"3 x 1_Anti-PD1_HONC-60 62v2","mimic9","1"
"3","Anti-PD1","HONC-60 62v2",72.8,8,"3 x 1_Anti-PD1_HONC-60 62v2","mimic9","1"
"3","Anti-PD1","HONC-60 62v2",87.318,11,"3 x 1_Anti-PD1_HONC-60 62v2","mimic9","1"
"3","Anti-PD1","HONC-60 62v2",72.958,14,"3 x 1_Anti-PD1_HONC-60 62v2","mimic9","1"
"3","Anti-PD1","HONC-60 62v2",140.277,17,"3 x 1_Anti-PD1_HONC-60 62v2","mimic9","1"
"3","Anti-PD1","HONC-60 62v2",173.8315,21,"3 x 1_Anti-PD1_HONC-60 62v2","mimic9","1"
"3","IgG","HONC-60 62v4",15.138,2,"3 x 2_IgG_HONC-60 62v4","mimic9","2"
"3","IgG","HONC-60 62v4",30.6,5,"3 x 2_IgG_HONC-60 62v4","mimic9","2"
"3","IgG","HONC-60 62v4",64.387,8,"3 x 2_IgG_HONC-60 62v4","mimic9","2"
"3","IgG","HONC-60 62v4",319.7385,11,"3 x 2_IgG_HONC-60 62v4","mimic9","2"
"3","IgG","HONC-60 62v4",26.36,14,"3 x 2_IgG_HONC-60 62v4","mimic9","2"
"3","IgG","HONC-60 62v4",119.07,17,"3 x 2_IgG_HONC-60 62v4","mimic9","2"
"3","IgG","HONC-60 62v4",198.2045,21,"3 x 2_IgG_HONC-60 62v4","mimic9","2"
"3","Anti-PD1","HONC-60 62v2",28.9,2,"3 x 3_Anti-PD1_HONC-60 62v2","mimic9","3"
"3","Anti-PD1","HONC-60 62v2",50.43,5,"3 x 3_Anti-PD1_HONC-60 62v2","mimic9","3"
"3","Anti-PD1","HONC-60 62v2",121.7645,8,"3 x 3_Anti-PD1_HONC-60 62v2","mimic9","3"
"3","Anti-PD1","HONC-60 62v2",38.446,11,"3 x 3_Anti-PD1_HONC-60 62v2","mimic9","3"
"3","Anti-PD1","HONC-60 62v2",524.655,14,"3 x 3_Anti-PD1_HONC-60 62v2","mimic9","3"
"3","Anti-PD1","HONC-60 62v2",9.375,17,"3 x 3_Anti-PD1_HONC-60 62v2","mimic9","3"
"3","Anti-PD1","HONC-60 62v2",5.096,21,"3 x 3_Anti-PD1_HONC-60 62v2","mimic9","3"
"3","IgG","HONC-60 62v4",38.88,2,"3 x 4_IgG_HONC-60 62v4","mimic9","4"
"3","IgG","HONC-60 62v4",54.0755,5,"3 x 4_IgG_HONC-60 62v4","mimic9","4"
"3","IgG","HONC-60 62v4",74.562,8,"3 x 4_IgG_HONC-60 62v4","mimic9","4"
"3","IgG","HONC-60 62v4",90.25,11,"3 x 4_IgG_HONC-60 62v4","mimic9","4"
"3","IgG","HONC-60 62v4",131.6195,14,"3 x 4_IgG_HONC-60 62v4","mimic9","4"
"3","IgG","HONC-60 62v4",191.904,17,"3 x 4_IgG_HONC-60 62v4","mimic9","4"
"3","IgG","HONC-60 62v4",298.904,21,"3 x 4_IgG_HONC-60 62v4","mimic9","4"
